DiveNum Depth Oxy Temp Count SqYear SqMonth 
2275.1	510.1000	0.400	6.073	   1	2002	10
2275.1	513.6000	0.390	6.063	   7	2002	10
2275.1	532.3000	0.350	5.944	   4	2002	10
2275.1	531.7000	0.350	5.943	   1	2002	10
2275.1	526.3000	0.360	5.965	   1	2002	10
2275.1	525.6000	0.370	5.994	   1	2002	10
2275.1	524.2000	0.380	6.042	   1	2002	10
2275.1	526.3000	0.370	5.976	   2	2002	10
2275.1	544.7000	0.340	5.897	   1	2002	10
2275.1	539.8000	0.350	5.943	   1	2002	10
2275.1	530.4000	0.380	6.051	   1	2002	10
2275.1	529.1000	0.380	6.053	   1	2002	10
2275.1	523.2000	0.390	6.061	   1	2002	10
2275.1	512.7000	0.410	6.172	   1	2002	10
2275.1	491.6000	0.460	6.279	   1	2002	10
2275.1	461.3000	0.520	6.445	   1	2002	10
2275.1	302.1000	1.230	7.988	   1	2002	10
2275.1	301.6000	1.230	7.987	   1	2002	10
2275.1	296.9000	1.250	8.064	   1	2002	10
2275.1	285.4000	1.260	8.092	   1	2002	10
2275.1	258.8000	1.330	8.354	   1	2002	10
2275.1	253.6000	1.350	8.428	   1	2002	10
2275.1	252.6000	1.360	8.438	   1	2002	10
2276.1	339.8000	1.050	7.514	   1	2002	10
2276.1	355.6000	0.950	7.340	   1	2002	10
2276.1	362.8000	0.890	7.248	   1	2002	10
2276.1	403.8000	0.720	6.897	   1	2002	10
2276.1	431.3000	0.680	6.783	   1	2002	10
2276.1	478.9000	0.450	6.195	   1	2002	10
2276.1	510.0000	0.390	5.945	   1	2002	10
2276.1	518.7000	0.380	5.923	   1	2002	10
2276.1	535.7000	0.340	5.807	   1	2002	10
2276.1	556.3000	0.290	5.693	   1	2002	10
2276.1	579.4000	0.260	5.488	   1	2002	10
2276.1	591.3000	0.250	5.436	   1	2002	10
2276.1	593.1000	0.240	5.433	   1	2002	10
2276.1	593.1000	0.240	5.433	   1	2002	10
2276.1	648.9000	0.230	5.291	   1	2002	10
512.2	161.1000	3.830	8.464	   1	2002	11
512.2	161.1000	3.830	8.464	   1	2002	11
512.2	190.5000	3.420	8.209	   1	2002	11
512.2	230.9000	2.640	7.723	   1	2002	11
512.2	364.4000	1.110	6.180	   1	2002	11
512.2	448.2000	0.720	5.738	   1	2002	11
512.2	457.4000	0.680	5.687	   1	2002	11
512.2	470.9000	0.640	5.619	   1	2002	11
512.2	478.8000	0.590	5.582	   1	2002	11
512.2	640.4000	0.120	5.208	   1	2002	11
512.2	646.0000	0.130	5.196	   2	2002	11
512.2	654.8000	0.120	5.158	   4	2002	11
512.2	722.0000	0.110	4.914	   1	2002	11
512.2	732.1000	0.110	4.836	   1	2002	11
512.2	743.3000	0.110	4.790	   1	2002	11
512.2	752.8000	0.120	4.787	   8	2002	11
512.2	772.9000	0.130	4.670	   6	2002	11
512.2	792.0000	0.140	4.587	  11	2002	11
512.2	811.1000	0.140	4.537	   1	2002	11
512.2	874.8000	0.190	4.301	   2	2002	11
512.2	871.8000	0.190	4.302	   1	2002	11
512.2	870.7000	0.190	4.304	   1	2002	11
512.2	869.5000	0.190	4.314	   3	2002	11
512.2	882.2000	0.200	4.270	  13	2002	11
512.2	896.2000	0.220	4.213	   5	2002	11
512.2	959.9000	0.270	4.020	   1	2002	11
512.2	978.7000	0.280	3.956	   1	2002	11
512.2	1005.4000	0.310	3.879	   1	2002	11
512.2	990.4000	0.300	3.884	   1	2002	11
513.2	302.5000	1.860	6.952	   1	2002	11
513.2	317.6000	1.720	6.727	   1	2002	11
513.2	319.2000	1.710	6.708	   1	2002	11
513.2	319.8000	1.710	6.691	   1	2002	11
513.2	379.8000	1.070	6.335	   5	2002	11
513.2	379.8000	1.070	6.335	   5	2002	11
513.2	386.3000	1.020	6.314	   1	2002	11
513.2	435.7000	0.680	6.023	   9	2002	11
513.2	435.7000	0.680	6.023	   9	2002	11
513.2	470.5000	0.490	5.923	   7	2002	11
513.2	470.5000	0.490	5.923	   7	2002	11
513.2	513.5000	0.310	5.836	   1	2002	11
513.2	537.7000	0.260	5.661	   1	2002	11
513.2	550.3000	0.220	5.580	   1	2002	11
513.2	561.6000	0.210	5.518	   1	2002	11
513.2	585.1000	0.170	5.414	   1	2002	11
513.2	618.1000	0.140	5.278	   1	2002	11
514.2	266.5000	2.370	7.407	   1	2002	11
514.2	296.9000	2.290	7.054	   6	2002	11
514.2	381.8000	1.490	6.085	   1	2002	11
514.2	470.0000	0.710	5.715	   6	2002	11
514.2	669.5000	0.140	4.971	   1	2002	11
515.2	359.4000	1.340	7.686	   1	2002	11
515.2	417.4000	1.190	7.307	   1	2002	11
515.2	419.8000	1.190	7.298	   1	2002	11
515.2	424.6000	1.190	7.279	   1	2002	11
515.2	419.9000	1.180	7.258	   1	2002	11
515.2	421.7000	1.180	7.253	   1	2002	11
515.2	421.7000	1.180	7.253	   1	2002	11
515.2	421.7000	1.180	7.253	   1	2002	11
515.2	434.7000	1.070	7.109	   1	2002	11
515.2	453.1000	0.950	6.972	   1	2002	11
515.2	471.3000	0.880	6.811	   1	2002	11
515.2	478.6000	0.840	6.744	   1	2002	11
515.2	487.8000	0.810	6.678	   1	2002	11
515.2	492.5000	0.770	6.621	   1	2002	11
515.2	492.5000	0.780	6.607	   1	2002	11
515.2	497.6000	0.730	6.569	   1	2002	11
515.2	499.0000	0.740	6.579	   1	2002	11
515.2	499.5000	0.730	6.574	   1	2002	11
515.2	499.5000	0.740	6.570	   1	2002	11
515.2	500.6000	0.720	6.527	   1	2002	11
515.2	501.6000	0.710	6.553	   1	2002	11
515.2	502.2000	0.720	6.543	   1	2002	11
515.2	505.4000	0.690	6.494	   1	2002	11
515.2	506.7000	0.690	6.497	   1	2002	11
515.2	518.2000	0.680	6.483	   1	2002	11
515.2	556.7000	0.540	6.225	   1	2002	11
515.2	557.8000	0.540	6.221	   1	2002	11
515.2	562.6000	0.510	6.134	   1	2002	11
515.2	563.0000	0.500	6.115	   1	2002	11
515.2	570.9000	0.460	5.966	   1	2002	11
515.2	586.1000	0.440	5.896	   1	2002	11
515.2	587.5000	0.440	5.892	   1	2002	11
515.2	591.0000	0.440	5.891	   1	2002	11
515.2	600.7000	0.430	5.832	   1	2002	11
515.2	625.0000	0.340	5.613	   1	2002	11
515.2	663.7000	0.210	5.320	   1	2002	11
515.2	664.5000	0.210	5.309	   1	2002	11
2284.1	322.4000	1.540	7.932	   1	2002	12
520.2	415.6000	0.820	6.572	   1	2002	14
2396.1	478.6000	0.470	5.921	   5	2003	 7
594.2	269.4000	1.660	7.167	   1	2003	 7
594.2	269.9000	1.650	7.168	   1	2003	 7
594.2	327.8000	1.490	6.369	   1	2003	 7
594.2	329.6000	1.480	6.290	   1	2003	 7
594.2	346.6000	1.330	6.277	   1	2003	 7
594.2	347.9000	1.310	6.275	  10	2003	 7
594.2	383.3000	1.560	5.535	   1	2003	 7
594.2	387.5000	1.550	5.530	   1	2003	 7
594.2	388.1000	1.530	5.505	   1	2003	 7
594.2	393.6000	1.500	5.423	   1	2003	 7
594.2	462.1000	0.650	5.510	   1	2003	 7
594.2	474.7000	0.560	5.535	   1	2003	 7
594.2	488.2000	0.510	5.547	   1	2003	 7
594.2	490.7000	0.490	5.549	   1	2003	 7
594.2	494.0000	0.470	5.571	   1	2003	 7
594.2	516.0000	0.360	5.468	   1	2003	 7
594.2	571.5000	0.230	5.358	   1	2003	 7
594.2	578.9000	0.220	5.327	   1	2003	 7
594.2	586.0000	0.220	5.308	   1	2003	 7
594.2	600.7000	0.200	5.250	   1	2003	 7
594.2	600.7000	0.200	5.250	   1	2003	 7
594.2	608.9000	0.190	5.213	   1	2003	 7
594.2	619.3000	0.190	5.128	   1	2003	 7
594.2	628.3000	0.190	5.111	   1	2003	 7
594.2	631.1000	0.190	5.107	   1	2003	 7
594.2	638.4000	0.190	5.062	   1	2003	 7
594.2	642.4000	0.190	5.050	   1	2003	 7
594.2	657.0000	0.190	4.926	   1	2003	 7
594.2	660.7000	0.190	4.911	   1	2003	 7
594.2	663.3000	0.190	4.897	   1	2003	 7
594.2	665.7000	0.190	4.894	   1	2003	 7
594.2	674.4000	0.190	4.852	   1	2003	 7
594.2	690.1000	0.190	4.798	   1	2003	 7
594.2	693.7000	0.200	4.787	   1	2003	 7
594.2	798.5000	0.230	4.494	   1	2003	 7
594.2	893.8000	0.260	4.207	   1	2003	 7
594.2	899.9000	0.260	4.205	   1	2003	 7
594.2	924.6000	0.310	4.093	   1	2003	 7
594.2	942.5000	0.330	4.017	   1	2003	 7
594.2	180.2000	2.880	8.118	   1	2003	 7
595.2	687.7000	0.160	4.697	   1	2003	 7
2403.1	260.6000	2.190	8.150	   1	2003	 8
2403.1	231.4000	2.280	8.298	   1	2003	 8
2403.1	230.9000	2.190	8.297	   1	2003	 8
2403.1	229.7000	2.280	8.318	   1	2003	 8
2403.1	421.4000	0.840	6.640	   1	2003	 8
2403.1	565.6000	0.340	5.530	   1	2003	 8
622.2	627.9000	0.310	5.332	   1	2003	 9
622.2	631.6000	0.310	5.327	   1	2003	 9
622.2	652.8000	0.290	5.220	   1	2003	 9
624.2	430.8000	0.760	5.923	   1	2003	10
624.2	783.8000	0.190	4.571	   1	2003	10
624.2	784.5000	0.200	4.568	   1	2003	10
625.2	253.2000	2.180	7.625	   1	2003	10
625.2	340.5000	1.520	6.544	   1	2003	10
625.2	429.7000	0.860	5.952	   1	2003	10
625.2	608.0000	0.210	4.907	   1	2003	10
